Time [s],delta GENCLS 1,delta GENCLS 2,omega GENCLS 1,omega GENCLS 2,a Bus 1,a Bus 2,a Bus 3,v Bus 1,v Bus 2,v Bus 3,q PV 1,q Slack 1,p Slack 1,Id GENCLS 1,Id GENCLS 2,Iq GENCLS 1,Iq GENCLS 2,vd GENCLS 1,vd GENCLS 2,vq GENCLS 1,vq GENCLS 2,tm GENCLS 1,tm GENCLS 2,te GENCLS 1,te GENCLS 2,vf GENCLS 1,vf GENCLS 2,XadIfd GENCLS 1,XadIfd GENCLS 2,Pe GENCLS 1,Pe GENCLS 2,Qe GENCLS 1,Qe GENCLS 2,psid GENCLS 1,psid GENCLS 2,psiq GENCLS 1,psiq GENCLS 2
4.896766666666660051e+00,2.070728653333174796e-01,3.091249976952926851e-07,9.914804225220574807e-01,1.000000001004163863e+00,1.282416973937205162e-01,3.095217066330540310e-07,7.555546804633292424e-02,1.075016933464352675e+00,1.000000000203224326e+00,1.040791713649907857e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.658323436189053979e-01,-1.891120173811363381e-01,3.455398260371719266e-01,-3.928122062318600283e-01,8.465725472078368397e-02,-3.967089397132609956e-10,1.071678413734959534e+00,1.000000000203224326e+00,9.000000081002184071e-01,-8.999999878496715011e-01,3.928122109771848280e-01,-3.928122062255675617e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,3.928122090765652774e-01,-3.928122062255676727e-01,2.556349789045163079e-01,-1.891120175705986173e-01,1.071678417190357724e+00,1.000000000203223660e+00,-8.465725737910712034e-02,3.967091424493345916e-10
4.930099999999993265e+00,1.216606916500894697e-01,3.196449158156379992e-07,9.949258138196211965e-01,1.000000000670133060e+00,7.531325136901374784e-02,3.198830764546578161e-07,4.442657599517998990e-02,1.078589695123295611e+00,1.000000000203224326e+00,1.044191574031799963e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.423506609337711115e-01,-2.158066468267288429e-01,2.039672245598872780e-01,-2.318714357701683326e-01,4.997196759366576840e-02,-2.381606607039524934e-10,1.077431427408543474e+00,1.000000000203224326e+00,9.000000081002184071e-01,-8.999999878496715011e-01,2.318714382799688389e-01,-2.318714357715754848e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,2.318714372766360610e-01,-2.318714357715754293e-01,2.509243574513573272e-01,-2.158066469229338868e-01,1.077431429448215461e+00,1.000000000203223660e+00,-4.997197001717237907e-02,2.381609025916002965e-10
4.963433333333326480e+00,8.365275282746335861e-02,3.255807351451280316e-07,9.990250510543756679e-01,1.000000000274581913e+00,5.177860815895320851e-02,3.257437680504135620e-07,3.055416924512796562e-02,1.079583524016817897e+00,1.000000000203224326e+00,1.045137332823931731e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.358049159331279676e-01,-2.232479295374197592e-01,1.404284798714790783e-01,-1.596401249744645590e-01,3.440497521046321366e-02,-2.381606607039524934e-10,1.079035135569088366e+00,1.000000000203224326e+00,9.000000081002184071e-01,-8.999999878496715011e-01,1.596401268563083231e-01,-1.596401249732270211e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.596401261031070717e-01,-1.596401249732269101e-01,2.496113299851509260e-01,-2.232479295743098890e-01,1.079035136973373277e+00,1.000000000203223660e+00,-3.440497756851237238e-02,2.381609025916002965e-10
4.996766666666659695e+00,9.783017887721545680e-02,3.264866839063289515e-07,1.003231373029151330e+00,9.999999998696043058e-01,6.055629984288388168e-02,3.266720021372596336e-07,3.572962486628959711e-02,1.079255679721358385e+00,1.000000000203224326e+00,1.044825434822808763e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.379646708913478181e-01,-2.207931256685830290e-01,1.641560336924983432e-01,-1.866137821437388877e-01,4.021822587501538288e-02,-2.381606607039524934e-10,1.078505995367048831e+00,1.000000000203224326e+00,9.000000081002184071e-01,-8.999999878496715011e-01,1.866137842329605445e-01,-1.866137821436200661e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.866137833971796001e-01,-1.866137821436199828e-01,2.500433537554271335e-01,-2.207931257277323256e-01,1.078505997008609274e+00,1.000000000203223660e+00,-4.021822825466209173e-02,2.381609025916002965e-10
5.030099999999992910e+00,1.620161467086277118e-01,3.225824652342493064e-07,1.006984145796699925e+00,9.999999995090199656e-01,1.003123046346558606e-01,3.228853185701390526e-07,5.914337518064697458e-02,1.077132347346695163e+00,1.000000000203224326e+00,1.042804843254050207e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.519384250884165177e-01,-2.049079460434010957e-01,2.711033365623915503e-01,-3.081922598486284137e-01,6.642031493840168388e-02,-2.381606607039524934e-10,1.075082424519294033e+00,1.000000000203224326e+00,9.000000081002184071e-01,-8.999999878496715011e-01,3.081922632759235281e-01,-3.081922598516949607e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,3.081922619061663315e-01,-3.081922598516949607e-01,2.528464021056005540e-01,-2.049079462012754760e-01,1.075082427230327431e+00,1.000000000203223660e+00,-6.642031745778592677e-02,2.381609025916002965e-10
5.063433333333326125e+00,2.674455642602712180e-01,3.147235688230725831e-07,1.009795479715561717e+00,9.999999992401977789e-01,1.657032437184299267e-01,3.152225966728858122e-07,9.750316570174322184e-02,1.071376733906703071e+00,1.000000000203224326e+00,1.037327915828588187e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.896775561160999657e-01,-1.620049076287803647e-01,4.441484113644341702e-01,-5.049111676777991997e-01,1.088163578875108034e-01,-4.990278788611925838e-10,1.065836335687060821e+00,1.000000000203224326e+00,9.000000081002184071e-01,-8.999999878496715011e-01,5.049111747000157857e-01,-5.049111676704937102e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,5.049111718882042243e-01,-5.049111676704939322e-01,2.604181891885757882e-01,-1.620049079114439516e-01,1.065836340128544890e+00,1.000000000203223660e+00,-1.088163607842863589e-01,4.990280186452917263e-10
5.096766666666659340e+00,4.001826377407153856e-01,3.042734289869020205e-07,1.011330284727880446e+00,9.999999990966108587e-01,2.482827307464123279e-01,3.050183397656182290e-07,1.455184229248649708e-01,1.060148483549678389e+00,1.000000000075429663e+00,1.026645010274751524e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,3.627187501689245752e-01,-7.897135785171964517e-02,6.547668688028939199e-01,-7.443437693417466194e-01,1.604178792295215261e-01,-7.449107478726627906e-10,1.047941241037934290e+00,1.000000000075429663e+00,9.000000081002184071e-01,-8.999999878496715011e-01,7.443437833455538444e-01,-7.443437693384358234e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,7.443437777426555879e-01,-7.443437693384363785e-01,2.750703319609800190e-01,-7.897135841165400794e-02,1.047941247585602920e+00,1.000000000075428996e+00,-1.604178828567090209e-01,7.449108279761632939e-10
5.130099999999992555e+00,5.433820401100399877e-01,2.928921093979523292e-07,1.011460679993142930e+00,9.999999990966108587e-01,3.378428437107768301e-01,2.938948989226438457e-07,1.967936753823697760e-01,1.043123174475063752e+00,9.999999999498958569e-01,1.010450261586967935e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,4.720033386643155415e-01,4.526402758368737456e-02,8.689640159794002061e-01,-9.878446483127987232e-01,2.128961791949196825e-01,-1.002789486246726298e-09,1.021166514714592077e+00,9.999999999498958569e-01,9.000000081002184071e-01,-8.999999878496715011e-01,9.878446727578138464e-01,-9.878446483107043985e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,9.878446629789884303e-01,-9.878446483107053977e-01,2.969956358681848374e-01,4.526402660002278727e-02,1.021166523404232196e+00,9.999999999498947467e-01,-2.128961839149530744e-01,1.002789477022154518e-09
5.163433333333325770e+00,6.799209496995173296e-01,2.823341162177082886e-07,1.010270140371256176e+00,9.999999992230322876e-01,4.238730857796670914e-01,2.835677894488414525e-07,2.449764416200241324e-01,1.022235781491457551e+00,9.999999997998426648e-01,9.905884075176084602e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,6.036677628203885870e-01,1.949351440375335087e-01,1.056690933141699817e+00,-1.201253973332619518e+00,2.588892725830388430e-01,-1.233673246939484407e-09,9.889087289190849894e-01,9.999999997998426648e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.201254010361985980e+00,-1.201253973337168546e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.201253995552140852e+00,-1.201253973337169878e+00,3.234127383527021782e-01,1.949351425365229151e-01,9.889087394859943370e-01,9.999999997998414436e-01,-2.588892786197164453e-01,1.233673117784126844e-09
5.196766666666658985e+00,7.947230874788547839e-01,2.740278748830558721e-07,1.008001027522201998e+00,9.999999994549882976e-01,4.968370289766962933e-01,2.753165762956414714e-07,2.847933515859030207e-01,1.001239756420789107e+00,9.999999996522493939e-01,9.706312488935576743e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,7.333188019060520313e-01,3.423298355570805196e-01,1.199444482707524129e+00,-1.363537244111820534e+00,2.938638909301554136e-01,-1.407403766826409871e-09,9.571442229155618930e-01,9.999999996522493939e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.363537293516039028e+00,-1.363537244105448520e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.363537273751803669e+00,-1.363537244105450075e+00,3.494184321856274034e-01,3.423298335790566638e-01,9.571442349100067748e-01,9.999999996522479506e-01,-2.938638982633434149e-01,1.407403501532108892e-09
5.230099999999992200e+00,8.762482581992787622e-01,2.690151919131655030e-07,1.004974101982776702e+00,9.999999997472184265e-01,5.490775012689824708e-01,2.704877292158522675e-07,3.125956899755827911e-01,9.844766737955358282e-01,9.999999995419477372e-01,9.547033862238252233e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,8.349056539051620263e-01,4.578144196504072561e-01,1.291332584117925286e+00,-1.467996302682804233e+00,3.163764747598351579e-01,-1.407403766826409871e-09,9.322554432568990190e-01,9.999999995419478482e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.467996361784576376e+00,-1.467996302669405173e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.467996338138493950e+00,-1.467996302669407616e+00,3.697978544208296858e-01,4.578144172905018183e-01,9.322554561702248721e-01,9.999999995419464049e-01,-3.163764831088917151e-01,1.407403501532108892e-09
5.263433333333325415e+00,9.170654340462188747e-01,2.679224981545912306e-07,1.001522160008845530e+00,1.000000000078874018e+00,5.753852808395439888e-01,2.694449818279530261e-07,3.263466731584347413e-01,9.755176463907559992e-01,9.999999995419477372e-01,9.461930256307821141e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,8.884957464712209818e-01,5.187357011885517233e-01,1.334151837910095395e+00,-1.516673539609270982e+00,3.268671914030158998e-01,-1.522483640191642840e-09,9.191258701500218953e-01,9.999999995419478482e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.516673603847799701e+00,-1.516673539613214494e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.516673578153900914e+00,-1.516673539613216937e+00,3.805479702135450282e-01,5.187356986273824466e-01,9.191258834915403408e-01,9.999999995419464049e-01,-3.268672002879733363e-01,1.522483126865719999e-09
5.296766666666658629e+00,9.138143848013673409e-01,2.710413688954233669e-07,9.979604391714624878e-01,1.000000000417509582e+00,5.732862112513762431e-01,2.725537050620837383e-07,3.252556653199528691e-01,9.762449164576499916e-01,9.999999995419477372e-01,9.468836697007377845e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,8.841627289901511366e-01,5.138108220933204073e-01,1.330821045854580609e+00,-1.512887071162087205e+00,3.260511473927449333e-01,-1.522483640191642840e-09,9.201874594661919593e-01,9.999999995419478482e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.512887134986490301e+00,-1.512887071165689434e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.512887109458273871e+00,-1.512887071165692099e+00,3.796813762031617245e-01,5.138108195470247885e-01,9.201874727744023819e-01,9.999999995419464049e-01,-3.260511562343722525e-01,1.522483126865719999e-09
5.330099999999991844e+00,8.670256047518385412e-01,2.782780527552649764e-07,9.945928209897024752e-01,1.000000000734244443e+00,5.431479839665560583e-01,2.797284722755858686e-07,3.094724019253967118e-01,9.864489968513423523e-01,9.999999995419477372e-01,9.565771318132608725e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,8.230419040418263110e-01,4.443278232108202053e-01,1.281356935322016222e+00,-1.456655913017467219e+00,3.139324409234749425e-01,-1.522483640191642840e-09,9.351620620731726508e-01,9.999999995419478482e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.456655970998388172e+00,-1.456655913016532189e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.456655947805662432e+00,-1.456655913016534409e+00,3.674182909293234323e-01,4.443278208824166242e-01,9.351620748867419675e-01,9.999999995419464049e-01,-3.139324491538939554e-01,1.522483126865719999e-09
5.363433333333325059e+00,7.810847867583240456e-01,2.891867259183221939e-07,9.917292641712595058e-01,1.000000001001924765e+00,4.881344359050098780e-01,2.905284460606155000e-07,2.801017259022413608e-01,1.003894988931966825e+00,9.999999996680964953e-01,9.731546663173352707e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,7.170703250142853591e-01,3.238584964258995891e-01,1.183277271938858455e+00,-1.345158241772413277e+00,2.899029244543170902e-01,-1.341720168558005121e-09,9.611250999157168184e-01,9.999999996680964953e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.345158289624630799e+00,-1.345158241766250651e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.345158270481288332e+00,-1.345158241766252427e+00,3.461589213649974295e-01,3.238584945100508872e-01,9.611251117484894690e-01,9.999999996680951631e-01,-2.899029316250203436e-01,1.341719841327674003e-09
5.396766666666658274e+00,6.643230600666637509e-01,3.029813788264548639e-07,9.896875813221021057e-01,1.000000001193562360e+00,4.140085692312304722e-01,3.041700082371108652e-07,2.395145666343036772e-01,1.024846593039212994e+00,9.999999998309406779e-01,9.930706071108922339e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,5.873484908286242812e-01,1.763908169394795000e-01,1.036177956307744674e+00,-1.177934672246968795e+00,2.538635934219125589e-01,-1.188629437471920202e-09,9.929069507621969271e-01,9.999999998309406779e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.177934707703649497e+00,-1.177934672237460845e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.177934693517326270e+00,-1.177934672237462399e+00,3.201371615922213865e-01,1.763908155200095418e-01,9.929069611239764725e-01,9.999999998309394567e-01,-2.538635992953974241e-01,1.188629273085877009e-09
5.430099999999991489e+00,5.288981629241124027e-01,3.185461706321455924e-07,9.887589217587214874e-01,1.000000001193562360e+00,3.287558026093099772e-01,3.195420845601567091e-07,1.916382535590555602e-01,1.045074795069165008e+00,1.000000000004380052e+00,1.012306719580914782e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,4.595701562713923605e-01,3.112565086715226789e-02,8.480396781176982035e-01,-9.640577086346461266e-01,2.077697165431344750e-01,-9.959138364619529651e-10,1.024212644610101419e+00,1.000000000004380052e+00,9.000000081002184071e-01,-8.999999878496715011e-01,9.640577318631785575e-01,-9.640577086041695054e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,9.640577225592632526e-01,-9.640577086041702826e-01,2.944968100695954383e-01,3.112564993685531384e-02,1.024212653090498470e+00,1.000000000004378942e+00,-2.077697211388360443e-01,9.959138455155349321e-10
5.463433333333324704e+00,3.900349461223295289e-01,3.332528446130721137e-07,9.891402920358037809e-01,1.000000001193562360e+00,2.419568131540657807e-01,3.339682606244958522e-07,1.418619160078689878e-01,1.061162575220462978e+00,1.000000000154791513e+00,1.027609714862686374e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,3.561536464923967249e-01,-8.643433553132820468e-02,6.390259283660992828e-01,-7.264493533202340814e-01,1.565613488881578697e-01,-7.769774386299032283e-10,1.049549691596092904e+00,1.000000000154791513e+00,9.000000081002184071e-01,-8.999999878496715011e-01,7.264493666968279140e-01,-7.264493533168384642e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,7.264493613448321785e-01,-7.264493533168390194e-01,2.737541886164727156e-01,-8.643433606612016540e-02,1.049549697986352337e+00,1.000000000154790847e+00,-1.565613524496943243e-01,7.769775980950773913e-10
5.496766666666657919e+00,2.643877614320070957e-01,3.471806455393024627e-07,9.908624001819471561e-01,1.000000001023116036e+00,1.638046893015318861e-01,3.476849009375499460e-07,9.639301555215978867e-02,1.071583268806541200e+00,1.000000000154791513e+00,1.037524388536080089e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.883267408323328396e-01,-1.635400993080068088e-01,4.391905160576046185e-01,-4.992749960187084501e-01,1.076016735508457250e-01,-5.042554080995660865e-10,1.066167285481162796e+00,1.000000000154791513e+00,9.000000081002184071e-01,-8.999999878496715011e-01,4.992750029174334858e-01,-4.992749960169131640e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,4.992750001572656693e-01,-4.992749960169133860e-01,2.601478416722026177e-01,-1.635400995818167558e-01,1.066167289873067858e+00,1.000000000154790847e+00,-1.076016764341131415e-01,5.042555858745798740e-10
5.530099999999991134e+00,1.677179685484452842e-01,3.582783912264750531e-07,9.937521335368163511e-01,1.000000000743145101e+00,1.038456420468843872e-01,3.586065424818870584e-07,6.122179412326853032e-02,1.076893262182950561e+00,1.000000000154791513e+00,1.042577205043053512e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.535104574705112079e-01,-2.031202860128505372e-01,2.805587703735504812e-01,-3.189412662586402214e-01,6.873689620641530718e-02,-3.281512506037134630e-10,1.074697276491126452e+00,1.000000000154791513e+00,9.000000081002184071e-01,-8.999999878496715011e-01,3.189412698483530817e-01,-3.189412662738646542e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,3.189412684185904401e-01,-3.189412662738645987e-01,2.531633596972809319e-01,-2.031202861460330855e-01,1.074697279296714214e+00,1.000000000154790847e+00,-6.873689874151987789e-02,3.281514844901062217e-10
5.563433333333324349e+00,1.124294626837603062e-01,3.653784241920333879e-07,9.974484499507892954e-01,1.000000000386860322e+00,6.959643344781342444e-02,3.655994494827626740e-07,4.105816987997740197e-02,1.078865082428544842e+00,1.000000000154791513e+00,1.044453581514889873e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.405382534085733770e-01,-2.178675187022794391e-01,1.885588666204474628e-01,-2.143551014925536291e-01,4.619691991662709663e-02,-2.210252863913610334e-10,1.077875467406300469e+00,1.000000000154791513e+00,9.000000081002184071e-01,-8.999999878496715011e-01,2.143551038558491606e-01,-2.143551015205812926e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,2.143551029218151160e-01,-2.143551015205811539e-01,2.505618161180656056e-01,-2.178675187835782678e-01,1.077875469291888821e+00,1.000000000154790847e+00,-4.619692232200962867e-02,2.210255297624242700e-10
5.596766666666657564e+00,1.055904684957806317e-01,3.678118628603001176e-07,1.001463127231375649e+00,1.000000000000433431e+00,6.536160807777814663e-02,3.680141039490568801e-07,3.856256320742383614e-02,1.079054648248131132e+00,1.000000000154791513e+00,1.044633996614296345e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.392884156972517884e-01,-2.192867815957884325e-01,1.771345694544352867e-01,-2.013678767236861678e-01,4.339796712345248692e-02,-2.210252863913610334e-10,1.078181677759817214e+00,1.000000000154791513e+00,9.000000081002184071e-01,-8.999999878496715011e-01,2.013678789674542835e-01,-2.013678767515381107e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,2.013678780811495039e-01,-2.013678767515379442e-01,2.503103607844518463e-01,-2.192867816651319912e-01,1.078181679531162951e+00,1.000000000154790847e+00,-4.339796951633664857e-02,2.210255297624242700e-10
5.630099999999990779e+00,1.478383012447910538e-01,3.655219346463373126e-07,1.005260821285850925e+00,9.999999996351132125e-01,9.152813939635164042e-02,3.657981255843808229e-07,5.397493417629098400e-02,1.077691310825410032e+00,1.000000000154791513e+00,1.043336722472390621e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.482617430046866747e-01,-2.090863562522958796e-01,2.475628862614265846e-01,-2.814313034532306967e-01,6.065290465143208243e-02,-2.210252863913610334e-10,1.075983211865212397e+00,1.000000000154791513e+00,9.000000081002184071e-01,-8.999999878496715011e-01,2.814313065544663539e-01,-2.814313034814068248e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,2.814313053252076591e-01,-2.814313034814067138e-01,2.521089330773701453e-01,-2.090863563950415560e-01,1.075983214340841210e+00,1.000000000154790847e+00,-6.065290713404950657e-02,2.210255297624242700e-10
5.663433333333323993e+00,2.333078832686681647e-01,3.590773201812972670e-07,1.008342065413391886e+00,9.999999993391945896e-01,1.445144747049744993e-01,3.595100744985307420e-07,8.509925011371867465e-02,1.073548250989078134e+00,1.000000000154791513e+00,1.039394317094741726e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,2.754630897571139214e-01,-1.781652936041940583e-01,3.885632624310678129e-01,-4.417215636454295269e-01,9.519799654098071162e-02,-4.327542985897986125e-10,1.069318880500863989e+00,1.000000000154791513e+00,9.000000081002184071e-01,-8.999999878496715011e-01,4.417215693210316263e-01,-4.417215636495255282e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,4.417215670523309545e-01,-4.417215636495256947e-01,2.575652954672778550e-01,-1.781652938310590295e-01,1.069318884386496471e+00,1.000000000154790847e+00,-9.519799929561161000e-02,4.327544454703115079e-10
5.696766666666657208e+00,3.505813225788993459e-01,3.495885179076219711e-07,1.010322596060837075e+00,9.999999991506156594e-01,2.173836938134964536e-01,3.502377033977349849e-07,1.276213236899819969e-01,1.064860852254526202e+00,1.000000000154791513e+00,1.031128230952573333e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,3.321579523994613869e-01,-1.137128368243151139e-01,5.772159348390364375e-01,-6.561833012032121104e-01,1.414179007139844124e-01,-6.491854484433379105e-10,1.055428637266961900e+00,1.000000000154791513e+00,9.000000081002184071e-01,-8.999999878496715011e-01,6.561833122847986477e-01,-6.561833011971198726e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,6.561833078497264493e-01,-6.561833011971203167e-01,2.689403329650204011e-01,-1.137128372690289907e-01,1.055428643039121317e+00,1.000000000154790847e+00,-1.414179040355639516e-01,6.491855413232669791e-10
5.730099999999990423e+00,4.845332034734923798e-01,3.385381270121866281e-07,1.010996509833517631e+00,9.999999991506156594e-01,3.009663943343808268e-01,3.394309281527853090e-07,1.758008117432852957e-01,1.050731219885214340e+00,1.000000000011769030e+00,1.017686575838971486e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,4.233860781359496950e-01,-1.000408262408135178e-02,7.828487131984799285e-01,-8.899481445517536393e-01,1.917979304997667889e-01,-8.928011677308100036e-10,1.033077744405194620e+00,1.000000000011769030e+00,9.000000081002184071e-01,-8.999999878496715011e-01,8.899481643515610996e-01,-8.899481445488643949e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,8.899481564304728698e-01,-8.899481445488651721e-01,2.872417360549882615e-01,-1.000408341611702667e-02,1.033077752233681590e+00,1.000000000011768142e+00,-1.917979347336275786e-01,8.928011841734206067e-10
5.763433333333323638e+00,6.187236478255252470e-01,3.282990908103571910e-07,1.010360566034056884e+00,9.999999991506156594e-01,3.852251028726995652e-01,3.294255813873611006e-07,2.234802044293664192e-01,1.032151623416291963e+00,9.999999999080915192e-01,1.000016539570378171e+00,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,5.414915728884494017e-01,1.242584848998121994e-01,9.747826075745922303e-01,-1.108139993439276383e+00,2.388217334408593573e-01,-1.126490581042238063e-09,1.004141896271493417e+00,9.999999999080915192e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.108140024537401569e+00,-1.108139993452096572e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.108140012103286276e+00,-1.108139993452097682e+00,3.109357747156199503e-01,1.242584836566177631e-01,1.004141906019319519e+00,9.999999999080904090e-01,-2.388217388557750953e-01,1.126490493807197013e-09
5.796766666666656853e+00,7.377709171592502502e-01,3.187702379827488553e-07,1.008586370713895120e+00,9.999999993328203551e-01,4.605590591249261179e-01,3.200877122133750256e-07,2.651298850697993426e-01,1.012042462418919042e+00,9.999999997850131939e-01,9.808985614124117181e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,6.669510691361703048e-01,2.668759745725049481e-01,1.130487668513674215e+00,-1.285146637795301805e+00,2.769694721163394879e-01,-1.317474193422370710e-09,9.734043181337510564e-01,9.999999997850131939e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.285146680902501171e+00,-1.285146637832337069e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.285146663674348266e+00,-1.285146637832338845e+00,3.361051281920042766e-01,2.668759728503767303e-01,9.734043294386277578e-01,9.999999997850118616e-01,-2.769694787858501539e-01,1.317473983108592458e-09
5.830099999999990068e+00,8.291304201550044883e-01,3.120476253040132594e-07,1.005953828937585337e+00,9.999999995972426170e-01,5.188378166571211425e-01,3.133926058426599302e-07,2.965793427638138691e-01,9.943503700440308180e-01,9.999999996625589249e-01,9.640844694991312913e-01,2.881823530731045246e-01,-4.674700090166349596e-03,-8.999999878496722783e-01,7.752770972359026569e-01,3.900283375420083853e-01,1.239233651494382027e+00,-1.408769859287944071e+00,3.036122368633525914e-01,-1.445415457447175252e-09,9.468644401618568907e-01,9.999999996625589249e-01,9.000000081002184071e-01,-8.999999878496715011e-01,1.408769912700227334e+00,-1.408769859281359338e+00,1.136807341376989466e+00,9.999999999953255170e-01,1.136807341376989466e+00,9.999999999953255170e-01,1.408769891332680935e+00,-1.408769859281361558e+00,3.578358137229888380e-01,3.900283354034319028e-01,9.468644525541933810e-01,9.999999996625574816e-01,-3.036122446161235722e-01,1.445415124679104024e-09
